sample_id,rainfall_mm_per_hour,elevation_meters,soil_saturation,impassable_within_two_hours,synthetic
syn-05518,28.05195,0.00000,0.5525448,1,True
syn-05519,73.73466,0.00000,0.8967901,1,True
syn-05520,10.47691,19.66849,0.3961529,0,True
syn-05521,21.78487,2.30352,0.7811620,0,True
syn-05522,19.53153,18.89644,0.9011635,0,True
syn-05523,45.84347,16.82269,0.8161016,1,True
syn-05524,10.72825,9.71334,0.6065368,0,True
syn-05525,41.59487,21.81515,0.7097303,1,True
syn-05526,22.67807,16.16130,0.6614476,0,True
syn-05527,140.00000,14.95993,0.4975099,1,True
syn-05528,22.57557,13.76959,0.3673850,0,True
syn-05529,56.41274,17.78080,0.8310788,0,True
syn-05530,29.55689,8.16207,0.6957163,1,True
syn-05531,45.09661,43.07439,0.1978374,0,True
syn-05532,7.68820,9.89847,0.5330163,0,True
syn-05533,22.64193,20.30311,0.7803648,0,True
syn-05534,43.86690,34.09596,0.5499362,0,True
syn-05535,74.82056,31.48267,0.8387768,1,True
syn-05536,41.46947,22.89366,0.3502477,0,True
syn-05537,37.40091,29.36679,0.5310586,0,True
syn-05538,10.16581,17.48949,0.7435224,1,True
syn-05539,19.10092,18.88162,0.7707292,0,True
syn-05540,76.62937,23.22349,0.5638031,0,True
syn-05541,82.30881,28.61963,0.3546452,1,True
syn-05542,48.64930,31.31361,0.5484619,0,True
syn-05543,6.24218,1.87731,0.9655548,1,True
syn-05544,10.70361,9.00176,0.6257117,0,True
syn-05545,64.15408,14.74950,0.4927456,1,True
syn-05546,58.81020,0.00000,0.4990140,1,True
syn-05547,51.52583,0.00000,0.6270470,1,True
syn-05548,47.06354,1.87719,0.7182607,1,True
syn-05549,20.96024,11.75043,0.5637450,0,True
syn-05550,62.13022,2.43434,0.7418312,1,True
syn-05551,63.74336,22.77336,0.7435845,1,True
syn-05552,23.55231,23.81358,0.4542178,0,True
syn-05553,33.10412,13.70156,0.8130470,0,True
syn-05554,50.02701,8.93698,0.1445170,1,True
syn-05555,14.13903,17.39023,0.3166040,0,True
syn-05556,10.03451,9.52898,0.6860254,0,True
syn-05557,37.38160,0.00000,0.4376279,1,True
syn-05558,52.70129,13.26336,0.0608437,0,True
syn-05559,25.60932,6.38639,0.8087464,0,True
syn-05560,27.76834,3.44298,0.4194992,0,True
syn-05561,14.26088,13.44979,0.7364016,0,True
syn-05562,16.81835,2.89786,0.3980745,0,True
syn-05563,54.69157,20.99038,0.8681401,1,True
syn-05564,46.68142,28.35837,0.7210273,1,True
syn-05565,38.32760,7.03788,0.5487379,0,True
syn-05566,48.92478,0.00000,0.9536437,1,True
syn-05567,14.36688,4.66987,0.6396239,0,True
syn-05568,20.91933,9.79137,0.6687186,0,True
syn-05569,94.50979,0.00000,0.7769477,1,True
syn-05570,66.43715,19.70796,0.2060249,0,True
syn-05571,35.15125,5.06918,0.6571885,0,True
syn-05572,24.85293,0.00000,0.9203199,1,True
syn-05573,54.46016,22.12858,0.8629491,1,True
syn-05574,83.09666,16.70775,0.6260640,0,True
syn-05575,29.22697,9.18577,0.3069308,0,True
syn-05576,43.16185,17.74605,0.5012393,0,True
syn-05577,32.95713,22.66468,0.4137113,0,True
syn-05578,12.29393,18.14733,0.4887152,0,True
syn-05579,77.40163,12.80371,0.3658715,0,True
syn-05580,39.57920,26.84944,0.5838868,1,True
syn-05581,46.80595,14.69883,0.4183753,0,True
syn-05582,75.97557,8.22164,0.9546843,1,True
syn-05583,44.94516,11.43880,0.7775328,0,True
syn-05584,37.90741,26.84884,0.6145747,0,True
syn-05585,21.52033,13.82563,0.5316582,0,True
syn-05586,39.41154,14.26976,0.4900461,0,True
syn-05587,22.90268,12.50946,0.8648444,1,True
syn-05588,55.93122,20.48916,0.3291190,0,True
syn-05589,56.53340,14.26640,0.7168776,0,True
syn-05590,12.67955,14.65263,0.7877020,0,True
syn-05591,18.50280,29.25024,0.3739230,0,True
syn-05592,14.14186,22.18895,0.9282049,1,True
syn-05593,69.70575,17.65503,0.8108305,1,True
syn-05594,92.30547,5.69393,0.9449949,1,True
syn-05595,58.72844,27.23713,0.8203784,1,True
syn-05596,39.55971,17.61283,0.3999980,0,True
syn-05597,78.82230,25.89119,0.9811885,1,True
syn-05598,29.44235,16.92868,0.3356936,0,True
syn-05599,59.05122,11.57233,0.7378679,1,True
syn-05600,11.17951,21.76636,0.8622817,0,True
syn-05601,65.69964,0.00000,0.8276454,1,True
syn-05602,69.68015,21.84780,0.9419532,0,True
syn-05603,11.69084,7.34551,0.5391431,0,True
syn-05604,43.44176,17.24568,0.7379320,0,True
syn-05605,56.14828,26.56801,0.7238359,1,True
syn-05606,42.55019,0.00000,0.3176811,0,True
syn-05607,62.74855,8.17275,0.5932389,0,True
syn-05608,66.29504,14.53139,0.3915937,1,True
syn-05609,48.11137,28.76929,0.8171545,0,True
syn-05610,8.06611,0.00000,0.2526191,0,True
syn-05611,27.48086,16.29463,0.7587897,1,True
syn-05612,52.34877,10.70462,0.8255547,1,True
syn-05613,34.93640,2.60594,0.2199605,1,True
syn-05614,140.00000,19.87712,0.6454108,1,True
syn-05615,57.19373,8.38508,0.7086034,1,True
syn-05616,14.40904,20.95665,0.6967669,0,True
syn-05617,15.69481,25.10930,0.4296899,0,True
syn-05618,59.86462,6.92063,0.4767122,1,True
syn-05619,46.36233,19.13728,0.3252589,0,True
syn-05620,17.50390,23.15478,0.7543931,0,True
syn-05621,16.03753,13.45538,0.4797137,0,True
syn-05622,65.54097,5.97767,0.1085189,0,True
syn-05623,71.47609,8.70918,0.3299259,1,True
syn-05624,86.78156,21.13079,0.2276795,0,True
syn-05625,140.00000,30.88885,0.5051915,1,True
syn-05626,55.62004,31.15335,0.8537814,0,True
syn-05627,76.90951,15.03353,0.5591420,1,True
syn-05628,117.02647,20.33194,0.0939775,1,True
syn-05629,72.15699,14.55620,0.9587743,1,True
syn-05630,13.50447,19.29900,0.6264345,0,True
syn-05631,9.43115,19.14767,0.6095394,0,True
syn-05632,23.28174,15.68879,0.4884511,1,True
syn-05633,28.17339,13.85468,0.7430861,0,True
syn-05634,25.49665,20.59624,0.5974165,1,True
syn-05635,37.07792,19.96101,0.3429249,0,True
syn-05636,16.85193,0.00000,0.6923408,0,True
syn-05637,68.96554,10.87841,0.7173402,1,True
syn-05638,78.41526,0.00000,0.5796266,1,True
syn-05639,7.29744,5.27334,0.9858367,1,True
syn-05640,55.99002,12.36695,0.7743553,1,True
syn-05641,34.07477,14.79675,0.7341143,0,True
syn-05642,67.60531,15.43891,0.4089856,0,True
syn-05643,53.70017,0.00000,0.6128827,0,True
syn-05644,15.49651,7.35362,0.5761527,1,True
syn-05645,79.77708,8.01485,0.4140440,1,True
syn-05646,25.86379,5.35258,0.5005077,0,True
syn-05647,24.68856,24.74326,0.6461808,0,True
syn-05648,19.10798,15.77073,0.7879037,0,True
syn-05649,8.81407,7.70887,0.4484225,0,True
syn-05650,3.82101,20.93147,0.6246074,0,True
syn-05651,6.51823,22.83508,0.7738068,0,True
syn-05652,62.51004,17.34697,0.5754552,0,True
syn-05653,91.37440,0.00000,0.7390497,1,True
syn-05654,54.26754,12.71925,0.9029995,1,True
syn-05655,25.45784,0.00000,0.7078413,0,True
syn-05656,86.48750,11.77227,0.5202981,1,True
syn-05657,85.61437,13.72255,0.5834205,1,True
syn-05658,21.66563,13.28029,0.7087631,0,True
syn-05659,41.04852,16.01260,0.3793789,0,True
syn-05660,41.69371,19.06550,0.8502638,0,True
syn-05661,52.88587,12.44540,0.4285248,0,True
syn-05662,4.44638,1.27976,0.7034761,1,True
syn-05663,41.61286,24.30618,0.6858196,0,True
syn-05664,34.62096,18.58609,0.4213431,0,True
syn-05665,74.43519,20.49178,0.4115656,1,True
syn-05666,30.93716,13.13573,0.2416247,0,True
syn-05667,60.85971,18.76423,0.8185192,1,True
syn-05668,85.21730,13.11189,0.5640952,1,True
syn-05669,95.71707,36.04460,0.7577015,1,True
syn-05670,32.67416,18.58097,0.3264648,0,True
syn-05671,32.74842,0.00000,0.3483645,0,True
syn-05672,28.84567,20.42725,0.6306320,0,True
syn-05673,6.95271,13.12386,0.7364073,0,True
syn-05674,27.99978,8.92710,0.9140282,1,True
syn-05675,25.16890,2.44973,0.5461953,0,True
syn-05676,117.22852,0.00000,0.7733656,1,True
syn-05677,18.35967,18.45569,0.7013265,0,True
syn-05678,79.09072,11.41951,0.6897408,1,True
syn-05679,48.44260,11.06156,0.4427363,1,True
syn-05680,80.96911,6.47700,0.8291265,1,True
syn-05681,40.89640,18.92001,0.7286783,0,True
syn-05682,91.19127,16.32550,0.6211904,1,True
syn-05683,121.12640,29.58418,0.5475668,1,True
syn-05684,17.49389,27.74202,0.7372705,0,True
syn-05685,40.76446,12.65661,0.3003298,0,True
syn-05686,88.91832,13.87781,0.4794196,0,True
syn-05687,69.95564,16.92659,0.6406623,1,True
syn-05688,113.83301,19.67037,0.8097662,1,True
syn-05689,30.34616,15.48574,0.5696425,0,True
syn-05690,31.86414,9.87160,0.4459757,0,True
syn-05691,94.18604,7.55372,0.8752212,1,True
syn-05692,8.04077,9.28912,0.2921766,0,True
syn-05693,77.30683,8.85327,0.7482195,1,True
syn-05694,36.50600,12.23704,0.7849880,0,True
syn-05695,17.68372,21.41035,0.4380766,0,True
syn-05696,35.09483,23.33221,0.9076714,0,True
syn-05697,31.39503,19.26943,0.8984208,0,True
syn-05698,31.21754,5.78050,0.3472610,0,True
syn-05699,12.86439,25.13368,0.4297240,0,True
syn-05700,24.84412,4.49662,0.7790904,0,True
syn-05701,51.15276,19.32850,0.7757716,1,True
syn-05702,4.80798,13.29996,0.8416296,0,True
syn-05703,7.92584,16.00092,0.9860977,0,True
syn-05704,26.88750,6.45168,0.7509149,1,True
syn-05705,32.74332,6.17443,0.0516464,0,True
syn-05706,4.71705,20.44694,0.6745523,0,True
syn-05707,52.56840,12.22629,0.6734868,0,True
syn-05708,30.17950,10.59245,0.6008263,0,True
syn-05709,56.37567,4.84759,0.4028727,0,True
syn-05710,101.21461,6.56222,0.6911687,1,True
syn-05711,19.20678,5.53488,0.2643690,0,True
syn-05712,39.54091,18.00054,0.6103153,0,True
syn-05713,69.70887,0.00000,0.5965356,0,True
syn-05714,49.43954,23.73691,0.8337498,0,True
syn-05715,10.72929,15.60266,0.5618197,0,True
syn-05716,68.09383,6.01677,0.7635220,1,True
syn-05717,77.26873,7.55672,0.4712277,1,True
syn-05718,38.73214,25.66931,0.3033416,0,True
syn-05719,15.63572,23.33334,0.2857921,0,True
syn-05720,72.58899,8.52601,0.4477529,1,True
syn-05721,38.23528,6.41671,0.1230570,1,True
syn-05722,67.96160,10.95197,0.6086400,1,True
syn-05723,106.33817,9.15013,0.2544411,0,True
syn-05724,84.23549,0.00000,0.7796727,0,True
syn-05725,31.04837,13.57116,0.8745285,0,True
syn-05726,14.55579,15.75497,0.8273724,0,True
syn-05727,24.38425,1.59217,0.9143528,0,True
syn-05728,28.07284,10.85056,0.5693352,1,True
syn-05729,82.06320,26.89705,0.8152990,1,True
syn-05730,1.61712,9.30484,0.7814374,0,True
syn-05731,36.99782,4.69659,0.5644864,0,True
syn-05732,51.93560,12.61125,0.7926051,1,True
syn-05733,109.61063,6.31408,0.6717380,1,True
syn-05734,29.92043,0.00000,0.2960752,0,True
syn-05735,51.54206,17.84867,0.0545983,0,True
syn-05736,43.40196,19.68419,0.7687582,0,True
syn-05737,48.63981,6.58502,0.4786830,0,True
syn-05738,13.34877,26.31905,0.3772375,0,True
syn-05739,38.61136,13.38525,0.8087411,1,True
syn-05740,13.77503,0.00000,0.7895746,1,True
syn-05741,77.42888,20.45907,0.6957848,1,True
syn-05742,30.75522,7.15132,0.2896359,0,True
syn-05743,60.27953,1.09365,0.3158812,0,True
syn-05744,6.07341,6.36241,0.9877775,1,True
syn-05745,73.23028,3.64404,0.6358518,1,True
syn-05746,48.13703,18.71898,0.5975317,0,True
syn-05747,59.56910,0.05307,0.8646873,1,True
syn-05748,34.30203,0.00000,0.6397719,0,True
syn-05749,26.58330,0.61180,0.3729941,0,True
syn-05750,5.01766,17.83367,0.7955499,0,True
syn-05751,8.06438,20.66060,0.4311775,0,True
syn-05752,73.76035,2.43550,0.6591358,1,True
syn-05753,105.84354,28.56121,0.4868470,1,True
syn-05754,27.55746,14.73435,0.7276391,0,True
syn-05755,4.40137,22.02232,0.8846228,0,True
syn-05756,37.89155,12.95956,0.9866997,0,True
syn-05757,55.65289,0.00000,0.3930089,1,True
syn-05758,13.17051,13.55288,0.7928525,0,True
syn-05759,96.87680,11.49974,0.6373961,1,True
syn-05760,11.97015,9.83898,0.6521569,0,True
syn-05761,11.79596,14.16320,0.7931941,1,True
syn-05762,30.57636,14.98517,0.5275705,0,True
syn-05763,29.85241,27.89506,0.6217439,0,True
syn-05764,57.68937,22.72331,0.4564019,0,True
syn-05765,64.41998,20.34435,0.6114305,1,True
syn-05766,55.83464,16.31629,0.6488586,0,True
syn-05767,25.93986,22.69725,0.6721233,0,True
syn-05768,8.40552,12.29782,0.2205682,0,True
syn-05769,29.40406,1.44713,0.6563614,1,True
syn-05770,73.75008,25.66954,0.4551168,0,True
syn-05771,40.44862,31.36183,0.7980607,0,True
syn-05772,8.87328,2.53991,0.1757639,0,True
syn-05773,32.57657,0.00000,0.3369630,0,True
syn-05774,52.40126,7.86237,0.6642712,1,True
syn-05775,22.25186,4.35025,0.5238975,0,True
syn-05776,1.64466,5.33010,0.5154690,0,True
syn-05777,10.36325,20.90494,0.8874891,1,True
syn-05778,123.25510,12.77730,0.2460588,1,True
syn-05779,85.20731,5.43968,0.8037316,0,True
syn-05780,14.73070,14.30789,0.4421743,0,True
syn-05781,14.27546,23.40683,0.5813390,0,True
syn-05782,108.12302,15.91001,0.0751387,1,True
syn-05783,62.43092,13.35898,0.7201212,1,True
syn-05784,63.89841,19.86995,0.5511848,1,True
syn-05785,49.88198,10.18148,0.4822063,0,True
syn-05786,86.02756,8.80699,0.8060032,1,True
syn-05787,14.68346,11.56099,0.1252350,1,True
syn-05788,16.04595,7.77713,0.2033641,0,True
syn-05789,42.03425,5.70936,0.7700089,0,True
syn-05790,3.25234,9.13423,0.8634326,0,True
syn-05791,9.23927,17.58346,0.7902201,0,True
syn-05792,15.49144,7.51064,0.8249105,0,True
syn-05793,5.63513,17.91302,0.2587049,0,True
syn-05794,14.71917,19.93263,0.7731299,0,True
syn-05795,26.15466,7.30900,0.4991006,0,True
syn-05796,6.96242,48.16224,0.0699981,0,True
syn-05797,54.77180,0.00000,0.4649907,1,True
syn-05798,102.76048,0.00000,0.6023112,1,True
syn-05799,33.98416,5.14830,0.6821259,0,True
syn-05800,24.62726,4.62335,0.5456668,1,True
syn-05801,42.84784,20.36434,0.6701246,1,True
syn-05802,43.85897,10.71969,0.8848922,0,True
syn-05803,50.55585,22.47624,0.8163646,1,True
syn-05804,48.94025,5.79726,0.5654048,0,True
syn-05805,35.28735,14.11792,0.3870880,0,True
syn-05806,103.29041,11.55481,0.2709451,1,True
syn-05807,94.99800,15.38759,0.8093203,1,True
syn-05808,27.45389,17.72104,0.9305463,0,True
syn-05809,44.10857,5.70051,0.4940764,0,True
syn-05810,57.85538,13.50951,0.8889906,1,True
syn-05811,29.29560,28.57010,0.7043916,0,True
syn-05812,83.68476,11.39602,0.5018272,1,True
syn-05813,55.37120,12.45539,0.2352515,0,True
syn-05814,33.43704,12.49104,0.6004809,0,True
syn-05815,67.56722,15.99215,0.7272528,1,True
syn-05816,86.59216,12.42150,0.1721469,1,True
syn-05817,16.86325,13.75498,0.6371294,0,True
syn-05818,39.64444,2.18911,0.9698969,1,True
syn-05819,46.78572,8.20863,0.4655985,0,True
syn-05820,35.29466,3.73079,0.2116817,1,True
syn-05821,37.94866,21.98365,0.7393699,0,True
syn-05822,72.78934,20.82625,0.5464330,0,True
syn-05823,47.38069,11.30240,0.6197609,1,True
syn-05824,72.49596,0.00000,0.6402004,1,True
syn-05825,44.11821,7.11434,0.4451656,0,True
syn-05826,21.55956,11.89295,0.5426446,0,True
syn-05827,20.85365,2.98312,0.3546096,0,True
syn-05828,30.17025,3.36850,0.5385064,1,True
syn-05829,38.72063,6.93991,0.4932057,0,True
syn-05830,23.73656,0.00000,0.5791413,0,True
syn-05831,59.07175,19.42525,0.3863150,1,True
syn-05832,4.20664,5.57723,0.6868925,0,True
syn-05833,61.83630,18.62342,0.5375406,0,True
syn-05834,13.95072,12.61535,0.4551628,0,True
syn-05835,31.32049,13.26393,0.1371716,0,True
syn-05836,13.69952,31.63265,0.5443242,0,True
syn-05837,66.27222,12.95605,0.6822092,1,True
syn-05838,14.68481,23.67827,0.2477350,0,True
syn-05839,118.92727,1.28557,0.6986517,1,True
syn-05840,60.08056,5.82163,0.4421687,0,True
syn-05841,41.11292,0.00000,0.3477183,0,True
syn-05842,18.19922,16.06259,0.6860271,0,True
syn-05843,23.97820,19.95992,0.8327119,0,True
syn-05844,1.83655,25.96976,0.5123411,0,True
syn-05845,55.90477,3.90047,0.7196428,0,True
syn-05846,91.09914,19.56366,0.0555673,0,True
syn-05847,42.66804,6.25282,0.8790309,1,True
syn-05848,16.56015,5.42165,0.8348496,0,True
syn-05849,7.58183,5.87389,0.4018022,0,True
syn-05850,31.75777,17.52753,0.4126759,1,True
syn-05851,55.36763,19.81712,0.2497998,0,True
syn-05852,97.32668,23.74786,0.2628227,1,True
syn-05853,36.71571,17.91313,0.7919695,0,True
syn-05854,56.07111,5.34031,0.3088567,0,True
syn-05855,85.54258,6.85109,0.2827383,1,True
syn-05856,140.00000,19.13765,0.4224614,1,True
syn-05857,51.65646,11.40713,0.7743950,0,True
syn-05858,23.37688,20.76531,0.7090552,1,True
syn-05859,24.22037,14.25051,0.2271576,0,True
syn-05860,16.74965,0.00000,0.7800912,0,True
syn-05861,10.66105,8.14248,0.4834027,0,True
syn-05862,34.02073,20.38602,0.5928501,0,True
syn-05863,30.56164,5.24603,0.2220735,0,True
syn-05864,15.29315,19.12889,0.8803683,0,True
syn-05865,99.33604,7.00858,0.7814280,1,True
syn-05866,81.64133,1.76830,0.7718838,1,True
syn-05867,43.44009,3.64604,0.6069365,1,True
syn-05868,2.71626,0.00000,0.9155360,0,True
syn-05869,56.76139,10.62061,0.5324610,1,True
syn-05870,61.39761,21.98847,0.2099978,0,True
syn-05871,51.48880,19.15770,0.3844627,1,True
syn-05872,11.07223,17.62396,0.6435750,0,True
syn-05873,112.68878,5.18840,0.4499757,1,True
syn-05874,14.16439,8.33658,0.5619497,0,True
syn-05875,22.53611,13.07565,0.5256934,0,True
syn-05876,23.73141,3.09100,0.3129890,0,True
syn-05877,63.24152,17.31469,0.3661563,0,True
syn-05878,29.03346,17.25512,0.8024523,0,True
syn-05879,38.53594,10.06442,0.8162410,0,True
syn-05880,7.49512,4.41014,0.6477597,0,True
syn-05881,17.76721,27.14233,0.8775731,0,True
syn-05882,6.24702,13.59575,0.3053136,0,True
syn-05883,4.22509,3.78452,0.2610468,0,True
syn-05884,23.51508,18.52457,0.8689590,0,True
syn-05885,51.16066,17.82925,0.7063881,1,True
syn-05886,79.58532,13.29076,0.3266729,1,True
syn-05887,51.54398,21.50673,0.4454809,1,True
syn-05888,43.65037,25.72368,0.6616016,0,True
syn-05889,125.36562,8.60203,0.7283561,1,True
syn-05890,90.32121,0.00000,0.5401037,1,True
syn-05891,50.94419,37.74995,0.6101754,1,True
syn-05892,4.12884,15.14728,0.4976320,0,True
syn-05893,44.49601,9.00134,0.3184997,0,True
syn-05894,11.84512,24.03660,0.8956938,0,True
syn-05895,39.39427,26.72559,0.4878512,0,True
syn-05896,57.28951,9.45843,0.4874412,1,True
syn-05897,31.66147,15.45922,0.6163161,0,True
syn-05898,27.09152,8.37375,0.2159514,0,True
syn-05899,57.21541,14.68136,0.2149725,0,True
syn-05900,22.69210,24.51913,0.3498807,0,True
syn-05901,15.16519,17.76504,0.3458886,0,True
syn-05902,78.15228,0.00000,0.6002365,1,True
syn-05903,61.54179,15.47104,0.4704596,0,True
syn-05904,4.01354,1.32831,0.3875749,0,True
syn-05905,92.54327,7.37761,0.6651714,1,True
syn-05906,70.66721,1.30578,0.7290251,1,True
syn-05907,10.01860,11.35620,0.9246632,1,True
syn-05908,30.97103,0.00000,0.0996989,0,True
syn-05909,90.80857,22.50249,0.1238998,0,True
syn-05910,14.46848,12.41939,0.6112339,0,True
syn-05911,76.00236,2.56685,0.0747896,0,True
syn-05912,12.96273,19.71348,0.5268324,0,True
syn-05913,30.14544,30.77392,0.8188118,0,True
syn-05914,15.75527,13.72595,0.8846380,0,True
syn-05915,34.99586,14.34216,0.4211352,0,True
syn-05916,40.80968,5.27942,0.4656928,0,True
syn-05917,21.11868,4.97563,0.1564398,0,True
syn-05918,7.10206,12.26174,0.4925544,0,True
syn-05919,10.31319,22.71853,0.4759300,0,True
syn-05920,33.65282,0.00000,0.7353992,1,True
syn-05921,38.53512,30.83188,0.9052819,0,True
syn-05922,46.84523,13.90467,0.3635686,0,True
syn-05923,59.15860,11.60060,0.3827439,0,True
syn-05924,24.20513,12.88011,0.2311288,0,True
syn-05925,47.15004,3.06696,0.9642370,1,True
syn-05926,131.47655,15.82604,0.5079258,1,True
syn-05927,72.68053,21.65130,0.6837135,1,True
syn-05928,38.17353,12.75751,0.7482681,1,True
syn-05929,21.51794,0.00000,0.5819381,0,True
syn-05930,38.49547,24.86772,0.7010489,1,True
syn-05931,38.54233,10.13121,0.5030566,1,True
syn-05932,37.57522,34.40750,0.7951440,0,True
syn-05933,9.02686,6.00708,0.6610833,0,True
syn-05934,102.43357,1.73846,0.5994901,1,True
syn-05935,4.65042,25.33986,0.6643833,1,True
syn-05936,41.38636,14.75030,0.5323979,1,True
syn-05937,17.02208,26.10833,0.7251913,1,True
syn-05938,20.23952,14.72927,0.6094897,1,True
syn-05939,34.19873,16.44477,0.5555365,1,True
syn-05940,12.93273,19.63096,0.4966787,0,True
syn-05941,22.30691,1.86497,0.4874551,1,True
syn-05942,15.33766,0.00000,0.7507682,1,True
syn-05943,55.36214,6.21743,0.3279635,1,True
syn-05944,30.55285,16.62754,0.8174362,0,True
syn-05945,34.08510,8.90005,0.9333205,1,True
syn-05946,66.94682,17.62082,0.8139043,1,True
syn-05947,30.93717,14.27298,0.4542955,0,True
syn-05948,21.87591,6.93567,0.6849796,1,True
syn-05949,15.98465,7.94031,0.5314478,1,True
syn-05950,39.02408,3.72058,0.7383087,1,True
syn-05951,23.99744,18.30339,0.4599890,0,True
syn-05952,48.03269,8.19552,0.5696207,1,True
syn-05953,57.61085,13.86541,0.8942415,1,True
syn-05954,35.04127,12.94693,0.7226306,0,True
syn-05955,18.85147,10.97949,0.2362483,0,True
syn-05956,98.44514,0.00000,0.7921077,1,True
syn-05957,35.15758,3.15214,0.3613061,0,True
syn-05958,73.45585,28.07481,0.9410613,1,True
syn-05959,22.13227,22.74732,0.6640624,0,True
syn-05960,33.71430,23.43543,0.7847060,1,True
syn-05961,12.48059,27.20604,0.4987506,0,True
syn-05962,37.13133,0.00000,0.3968642,0,True
syn-05963,37.94313,2.28079,0.6525053,1,True
syn-05964,26.52141,14.18015,0.3425494,0,True
syn-05965,7.87324,13.99208,0.3180767,0,True
syn-05966,6.97439,2.48915,0.5034415,1,True
syn-05967,4.48000,12.11329,0.3094505,0,True
syn-05968,8.18004,23.06649,0.2705941,0,True
